Unnamed: 0,mat_id,composition,volume,density_atomic,density,nsites,crys_sys,spc_grp,A_lat,B_lat,C_lat,alpha,beta,gamma,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,total_magnetization,total_magnetization_normalized_vol,num_magnetic_sites,num_unique_magnetic_sites,min_bond,max_bond,mean_bond,varience_bond,valence_density,electron_density,gilman_density,outer_density,reduced_valence_density,reduced_electron_density,reduced_gilman_density,reduced_outer_density,avg_ Atomic_Number,avg_ Atomic_Weight,avg_Period,avg_group,avg_families,avg_Mendeleev Number,avg_Atomic Radus,avg_ Covalent_Radius,avg_Zunger radii sum,avg_ionic radius,avg_crystal radius,avg_ Pauling_Electronegativity,avg_MB electonegativity,avg_Gordy electonegativity,avg_Mullinke EN,avg_Allred-Rockow electronegativity,avg_metallic valence,avg_number of valence electrons,avg_gilmor number of valence electron,avg_valence s,avg_valence p,avg_valence d,avg_outer shell electrons,avg_1st ionization potential (kJ/mol),avg_polarizability(A^3),avg_Melting point (K),avg_Boiling Point (K),avg_Density (g/mL),avg_specific heat (J/g K) ,avg_heat of fusion (kJ/mol) ,avg_heat of vaporization (kJ/mol) ,avg_thermal conductivity (W/(m K)) ,avg_heat atomization (kJ/mol),avg_Cohesive energy,avg_electron affinity (kJ/mol),diff_ Atomic_Number,diff_ Atomic_Weight,diff_Period,diff_group,diff_families,diff_Mendeleev Number,diff_Atomic Radus,diff_ Covalent_Radius,diff_Zunger radii sum,diff_ionic radius,diff_crystal radius,diff_ Pauling_Electronegativity,diff_MB electonegativity,diff_Gordy electonegativity,diff_Mullinke EN,diff_Allred-Rockow electronegativity,diff_metallic valence,diff_number of valence electrons,diff_gilmor number of valence electron,diff_valence s,diff_valence p,diff_valence d,diff_outer shell electrons,diff_1st ionization potential (kJ/mol),diff_polarizability(A^3),diff_Melting point (K),diff_Boiling Point (K),diff_Density (g/mL),diff_specific heat (J/g K) ,diff_heat of fusion (kJ/mol) ,diff_heat of vaporization (kJ/mol) ,diff_thermal conductivity (W/(m K)) ,diff_heat atomization (kJ/mol),diff_Cohesive energy,diff_electron affinity (kJ/mol),max_ Atomic_Number,max_ Atomic_Weight,max_Period,max_group,max_families,max_Mendeleev Number,max_Atomic Radus,max_ Covalent_Radius,max_Zunger radii sum,max_ionic radius,max_crystal radius,max_ Pauling_Electronegativity,max_MB electonegativity,max_Gordy electonegativity,max_Mullinke EN,max_Allred-Rockow electronegativity,max_metallic valence,max_number of valence electrons,max_gilmor number of valence electron,max_valence s,max_valence p,max_valence d,max_outer shell electrons,max_1st ionization potential (kJ/mol),max_polarizability(A^3),max_Melting point (K),max_Boiling Point (K),max_Density (g/mL),max_specific heat (J/g K) ,max_heat of fusion (kJ/mol) ,max_heat of vaporization (kJ/mol) ,max_thermal conductivity (W/(m K)) ,max_heat atomization (kJ/mol),max_Cohesive energy,max_electron affinity (kJ/mol),min_ Atomic_Number,min_ Atomic_Weight,min_Period,min_group,min_families,min_Mendeleev Number,min_Atomic Radus,min_ Covalent_Radius,min_Zunger radii sum,min_ionic radius,min_crystal radius,min_ Pauling_Electronegativity,min_MB electonegativity,min_Gordy electonegativity,min_Mullinke EN,min_Allred-Rockow electronegativity,min_metallic valence,min_number of valence electrons,min_gilmor number of valence electron,min_valence s,min_valence p,min_valence d,min_outer shell electrons,min_1st ionization potential (kJ/mol),min_polarizability(A^3),min_Melting point (K),min_Boiling Point (K),min_Density (g/mL),min_specific heat (J/g K) ,min_heat of fusion (kJ/mol) ,min_heat of vaporization (kJ/mol) ,min_thermal conductivity (W/(m K)) ,min_heat atomization (kJ/mol),min_Cohesive energy,min_electron affinity (kJ/mol),poisson_ratio
365,mp-977398,Tb1 Cd1 Ag2,83.7989728249518,20.9497432062379,9.65170935138799,4,7,225,4.91191939097483,4.91191939097483,4.91191939097483,60,60,60,-3.0927110525,-0.287119085833333,0,0,1.53E-05,1.8257980359688E-07,0,0,3.00792404139266,3.47325151,3.13483153283103,0.043441685876467,0.536999422343766,2.47019734278132,0.357999614895844,0.071599922979169,1.1655966410118,5.36174454865427,0.777064427341198,0.15541288546824,51.75,121.768185,5.25,9.25,3.75,57.25,1.625,1.4375,2.71375,1.625,1.17,1.6875,1.185,4.215275,4.0775,1.5875,4.58,9.25,2,1.5,0,7.5,1.5,724.75,12.125,1175.625,2377.9,9.47,0.22,9.898,232.9075,241.475,267.25,2.7775,73.531,18,51.05714,1,9,1,41,0.2,0.25,1.675,0.2,0.37,0.73,0.33,1.3858,1.34,0.78,2.44,9,2,1,0,10,1,299,18.3,1044.1,2465,2.27,0.055,5.108,231.33,417.9,277,2.89,195.862,65,158.92534,6,12,4,70,1.75,1.59,3.89,1.75,1.29,1.93,1.4,5.238,4.44,1.87,5.44,12,3,2,0,10,2,868,25.5,1638.15,3503.15,10.5,0.235,11.3,330.9,429,389,4.05,125.862,47,107.8682,5,3,3,29,1.55,1.34,2.215,1.55,0.92,1.2,1.07,3.8522,3.1,1.09,3,3,1,1,0,0,1,569,7.2,594.05,1038.15,8.23,0.18,6.192,99.57,11.1,112,1.16,-70,0.44
368,mp-861660,Li1 Nd1 Hg2,94.4624520334522,23.615613008363,9.70989340949522,4,7,225,5.11201165959152,5.11201093834739,5.11201166666548,59.9998261700859,59.9998966354916,59.9999012569012,-2.2781635475,-0.457055790208333,0,0,5.3E-06,5.61069492259538E-08,0,0,3.13045192081625,3.13045192081625,3.13045192081625,2.00345626722797E-31,0.624586793270052,2.36072635422409,0.211724336701713,0.074103517845599,1.51906919859451,5.74156663197585,0.514938711387969,0.180228548985789,55.75,138.09025,5,7,3,40.5,1.575,1.6125,2.605,1.575,0.965,1.53,1.27,6.107825,3.9825,1.3805,3.245,7,1.5,1.75,0,5,1.75,766.75,16.625,552.825,1568.9,8.63575,1.017,3.6825,134.3445,29.47,152.75,1.5925,36.12565,77,193.649,4,11,3,70,0.4,0.35,2.38,0.4,0.47,1.02,0.59,5.0246,1.9,0.848,3.44,11,2,1,0,10,1,487,26,1054.9,2770,12.957,3.461,4.845,213.771,76.36,267,2.73,234.87,80,200.59,6,12,4,71,1.85,1.84,3.99,1.85,1.3,2,1.49,8.2469,4.91,1.76,4.44,12,3,2,0,10,2,1007,31.4,1289.15,3400.15,13.5,3.6,7.14,273,84.7,328,3.4,184.87,3,6.941,2,1,1,1,1.45,1.49,1.61,1.45,0.83,0.98,0.9,3.2223,3.01,0.912,1,1,1,1,0,0,1,520,5.4,234.25,630.15,0.543,0.139,2.295,59.229,8.34,61,0.67,-50,0.46
443,mp-561490,Pd2 Se2 O8,181.404438868619,15.1170365723849,4.56550291401478,12,2,15,4.92138190839563,4.92138144478891,8.00687551075546,85.2967389260623,85.2967388885317,70.0776231796032,-5.67754887833333,-0.933790856223958,0.007892494166667,1.2024,0,0,0,0,1.66794320988208,2.02021350495918,1.84345210247385,0.030897609932979,0.551254426979178,1.23480991643336,0.220501770791671,0.330752656187507,1.82528266661541,4.08863317321853,0.730113066646165,1.09516959996925,18.6666666666667,41.5629333333333,2.83333333333333,15,6.5,83.1666666666667,0.825,0.893333333333333,0.9325,0.825,1.03,3.085,2.98333333333333,7.1717,6.75,3.07733333333333,1.29666666666667,6.66666666666667,5.5,1.66666666666667,3.33333333333333,1.66666666666667,5,1166.83333333333,1.962,422.716666666667,788.65,2.79928666666667,0.706666666666667,4.19739333333333,68.0566,12.3244933333333,266.833333333333,2.805,135.517116666667,38,90.4206,3,6,3,27,0.8,0.55,1.985,0.8,0.65,1.24,1.24,4.5823,3.09,2.02,5.78,4,3,2,4,10,6,510,4.007,1772.4,3323,11.99857,0.68,17.37741,353.5901,71.77326,151,1.43,140.7187,46,106.42,5,16,7,89,1.4,1.28,2.45,1.4,1.21,3.44,3.32,8.3703,7.54,3.61,5.78,10,6,2,4,10,6,1314,4.8,1827.15,3413.15,12,0.92,17.6,357,71.8,378,3.89,194.9587,8,15.9994,2,10,4,62,0.6,0.73,0.465,0.6,0.56,2.2,2.08,3.788,4.45,1.59,0,6,3,0,0,0,0,804,0.793,54.75,90.15,0.00143,0.24,0.22259,3.4099,0.02674,227,2.46,54.24,0.29
458,mp-862898,Pm1 Cd1 Pd2,80.3200107112797,20.0800026778199,9.72198770508948,4,7,225,4.84298431455281,4.84298428626854,4.84298430748173,59.999956966004,59.9999562898248,59.9999561449291,-4.67147617,-0.663177244375,0,0,0,0,0,0,2.96570911780039,2.9657091178004,2.96570911780039,5.00864066806992E-32,0.485557704171509,2.5024897061147,0.373505926285776,0.298804741028621,1.00288133412222,5.16869610662993,0.771447180094019,0.617157744075215,50.25,117.540925,5.25,8.75,3.75,53.75,1.55,1.4175,2.77625,1.55,0.94,1.81,1.6775,4.073825,4.0825,1.4475,4.75,8.75,2.5,1,0,7.5,1,752.75,11.725,1390.875,2784.4,9.9775,0.2225,12.318,256.8925,64.575,292.25,2.235,12.7325,15,38.4927,1,9,1,49,0.45,0.35,1.775,0.45,0.5,1.05,0.93,1.0126,1.35,0.5,2.78,9,2,2,0,10,2,333,25.3,1233.1,2375,4.74,0.06,11.408,257.43,78.9,266,3.89,124.24,61,144.9127,6,12,4,70,1.85,1.63,3.99,1.85,1.28,2.2,2.08,4.8006,4.45,1.59,5.78,12,3,2,0,10,2,868,30.1,1827.15,3413.15,12,0.24,17.6,357,96.8,378,3.89,54.24,46,106.42,5,3,3,21,1.4,1.28,2.215,1.4,0.78,1.15,1.15,3.788,3.1,1.09,3,3,1,0,0,0,0,535,4.8,594.05,1038.15,7.26,0.18,6.192,99.57,17.9,112,0,-70,0.45
471,mp-505531,Fe2 S2,67.9913992745052,16.9978498186263,4.29401338705919,4,4,129,3.59244900002018,3.59245200001392,5.26832300002553,90.0002044485406,89.9997150778896,89.9997448171907,-7.0611504925,-0.757914954062501,0,0,1.8E-06,2.6473936692092E-08,0,0,2.1729415638732,2.1729415638732,2.1729415638732,0,0.411816792988098,1.23545037896429,0.176492911280613,0.176492911280613,1.63017656654164,4.89052969962492,0.698647099946418,0.698647099946418,21,43.9565,3.5,12,5.5,71.5,1.2,1.095,1.605,1.2,0.56,2.205,2.16,4.6324,5.14,2.1945,3.89,7,5.5,2,2,3,4,881,5.65,1097.05,1870.5,4.965,0.575,7.75875,179.7,40.2345,348.5,3.565,107.59755,10,23.781,1,8,3,33,0.4,0.15,1.01,0.4,0.26,0.75,0.98,2.4268,2.16,0.789,3.78,2,1,0,4,6,4,238,5.5,1422.2,2305.3,5.79,0.27,12.0825,339.8,79.931,139,1.43,185.6251,26,55.847,4,16,7,88,1.4,1.17,2.11,1.4,0.69,2.58,2.65,5.8458,6.22,2.589,5.78,8,6,2,4,6,6,1000,8.4,1808.15,3023.15,7.86,0.71,13.8,349.6,80.2,418,4.28,200.4101,16,32.066,3,8,4,55,1,1.02,1.1,1,0.43,1.83,1.67,3.419,4.06,1.8,2,6,5,2,0,0,2,762,2.9,385.95,717.85,2.07,0.44,1.7175,9.8,0.269,279,2.85,14.785,0.24
473,mp-499,Ag2 O2,57.7076591022077,14.4269147755519,7.12858542820751,4,3,66,3.22316638825266,3.22316725954995,5.57601858434056,89.5243453390343,89.5243253526743,85.0408863602703,-4.335384885,-0.445762527708333,0,0,2E-07,3.46574446289312E-09,0,0,2.13012100932115,2.13165954990542,2.13089027961328,6.31228567849362E-07,0.58917655869183,1.90615945459121,0.346574446289312,0.173287223144656,1.19238242784689,3.85770785479875,0.701401428145227,0.350700714072614,27.5,61.9338,3.5,13.5,5.5,76,1.1,1.035,1.42,1.1,1.25,2.685,2.195,6.11125,5.99,2.74,2.72,8.5,4,1.5,2,5,3.5,1022.5,4.3465,644.95,1287.65,5.250715,0.5775,5.761295,126.99495,214.51337,266.5,2.785,133.419,39,91.8688,3,5,3,22,1,0.61,1.91,1,0.08,1.51,2.25,4.5181,3.1,1.74,5.44,5,4,1,4,10,5,583,7.107,1180.4,2395,10.49857,0.685,11.07741,247.1701,428.97326,35,0.33,15.114,47,107.8682,5,16,7,87,1.6,1.34,2.375,1.6,1.29,3.44,3.32,8.3703,7.54,3.61,5.44,11,6,2,4,10,6,1314,7.9,1235.15,2485.15,10.5,0.92,11.3,250.58,429,284,2.95,140.976,8,15.9994,2,11,4,65,0.6,0.73,0.465,0.6,1.21,1.93,1.07,3.8522,4.44,1.87,0,6,2,1,0,0,1,731,0.793,54.75,90.15,0.00143,0.235,0.22259,3.4099,0.02674,249,2.62,125.862,0.46
491,mp-865082,Na1 Ca1 Au2,89.2572754203181,22.3143188550795,8.50202805806617,4,7,225,5.01633125911745,5.01633125911745,5.01633125911745,60,60,60,-3.049678145,-0.580705851637931,0.005631063472223,0,1.02E-05,1.14276398780576E-07,0,0,3.0718629914027,3.0718629914027,3.0718629914027,0,0.59378913091868,2.11747444799303,0.224071370157993,0.056017842539498,1.55845169052686,5.55749753791653,0.588094977557305,0.147023744389326,47.25,114.250212,4.75,6.25,2.75,35.25,1.575,1.49,2.7425,1.575,1.33,1.7525,1.11,5.3772,4.1475,1.43575,3.47,6.25,1.75,1.25,0,5,1.25,716.5,14.65,1039.35,2404.9,10.28025,0.529,9.0595,229.765,243.75,254.75,2.64325,125.18275,68,173.976772,3,10,3,64,0.45,0.4,0.35,0.45,0.37,1.61,0.3,5.4413,3.57,1.051,4.44,10,1,1,0,10,1,394,17.5,966.2,2197,18.329,1.102,9.952,237.44,176,257,2.697,220.377,79,196.96654,6,11,4,66,1.8,1.74,3,1.8,1.51,2.54,1.19,7.9791,5.77,1.92,5.44,11,2,2,0,10,2,890,23.6,1337.15,3353.15,19.3,1.23,12.55,334.4,317,366,3.81,222.747,11,22.989768,3,1,1,2,1.35,1.34,2.65,1.35,1.14,0.93,0.89,2.5378,2.2,0.869,1,1,1,1,0,0,1,496,6.1,370.95,1156.15,0.971,0.128,2.598,96.96,141,109,1.113,2.37,0.39
493,mp-571664,Zr4 Rh2,119.494741296455,19.9157902160759,7.93073618805516,6,4,140,5.39606626639379,5.39351849746719,5.39606611546919,105.964587484005,106.230175557735,116.474558728193,-8.70260206666667,-0.54936569,0,0,1.1E-06,9.20542601344275E-09,0,0,2.80031789334185,2.80031789334185,2.80031789334185,6.99795964308962E-32,0.284531349506412,2.09214227578244,0.200845658475114,0.083685691031298,0.714519627471847,5.25382079023417,0.50436679586248,0.210152831609367,41.6666666666667,95.1178333333333,5,5.66666666666667,4,49,1.48333333333333,1.38333333333333,2.72333333333333,1.48333333333333,0.843333333333333,1.64666666666667,1.79666666666667,3.54346666666667,3.86,1.4,4.59333333333333,5.66666666666667,2.66666666666667,1.66666666666667,0,4,1.66666666666667,666.666666666667,14.8,2163.15,4433.48333333333,8.47333333333333,0.260666666666667,18.4333333333333,203.133333333333,65.1333333333333,591.333333333333,6.08333333333333,64.63,5,11.6815,0,5,0,15,0.2,0.2,0.305,0.2,0.05,0.95,0.29,0.2741,0.66,0.24,1.78,5,2,1,0,6,1,80,9.3,114,650,5.89,0.028,4.6,434.8,127.3,53,0.5,68.46,45,102.9055,5,9,4,59,1.55,1.45,2.825,1.55,0.86,2.28,1.99,3.7262,4.3,1.56,5.78,9,4,2,0,8,2,720,17.9,2239.15,4650.15,12.4,0.27,21.5,493,150,609,6.25,110.27,40,91.224,5,4,4,44,1.35,1.25,2.52,1.35,0.81,1.33,1.7,3.4521,3.64,1.32,4,4,2,1,0,2,1,640,8.6,2125.15,4000.15,6.51,0.242,16.9,58.2,22.7,556,5.75,41.81,0.47
495,mp-30562,Sc4 Co2,111.059357066476,18.5098928444126,4.45100665890542,6,4,140,5.25854834884609,5.2585489378791,5.25854938798727,106.636958747452,106.636962475379,115.301834890126,-6.85220680833333,-0.261121473333333,0.010629222500001,0,1.5E-06,1.35062910467072E-08,0,0,2.70511339490979,2.70511339490979,2.70511339490979,1.78129881824099E-31,0.270125820934144,1.24257877629706,0.162075492560486,0.108050328373658,1.12334138840169,5.1673703866478,0.674004833041017,0.449336555360678,23,49.6150066666667,4,5,3.33333333333333,26.6666666666667,1.51666666666667,1.34666666666667,2.50666666666667,1.51666666666667,0.773333333333333,1.53333333333333,1.57333333333333,3.2144,3.66,1.40666666666667,3.92666666666667,5,2,2,0,3,2,675.333333333333,14.3666666666667,1798.81666666667,3117.81666666667,4.96,0.54,14.7966666666667,334.966666666667,43.8666666666667,393.666666666667,4.06333333333333,33.2993333333333,6,13.97729,0,6,1,47,0.25,0.28,0.73,0.25,0.35,0.52,0.22,0.4248,0.96,0.65,2.78,6,3,0,0,6,0,127,10.3,46,38,5.91,0.18,2.09,62.3,84.2,47,0.49,45.898,27,58.9332,4,9,4,58,1.6,1.44,2.75,1.6,0.89,1.88,1.72,3.4976,4.3,1.84,5.78,9,4,2,0,7,2,760,17.8,1814.15,3143.15,8.9,0.6,16.19,376.5,100,425,4.39,63.898,21,44.95591,4,3,3,11,1.35,1.16,2.02,1.35,0.54,1.36,1.5,3.0728,3.34,1.19,3,3,1,2,0,1,2,633,7.5,1768.15,3105.15,2.99,0.42,14.1,314.2,15.8,378,3.9,18,0.43
501,mp-867196,Li1 Cd2 Pd1,68.5460472898814,17.1365118224704,8.1925377955803,4,7,225,4.59373358653034,4.59373358653034,4.59373358653034,60,60,60,-2.6385277025,-0.404881653333333,0,0,5.4E-06,7.8779159608772E-08,0,0,2.81307582532116,3.24826017,2.93176246477903,0.037995819707296,0.510605664130929,2.11536632282814,0.437661997826511,0.218830998913255,1.06804511841501,4.42475834771933,0.915467244355722,0.457733622177861,36.25,84.54575,4.25,8.75,3.25,50.75,1.4875,1.4675,2.1225,1.4875,0.88,1.64,1.445,3.711925,4.03,1.3855,3.915,8.75,1.5,1.25,0,7.5,1.25,765,10.875,867.225,1776.15,7.46075,1.075,8.246,175.515,87.525,190.75,1.96,-6.53185,45,105.47,3,11,3,69,0.15,0.35,0.84,0.15,0.14,1.22,1.18,0.6964,1.44,0.678,4.78,11,2,2,0,10,2,348,19.5,1373.5,2375,11.457,3.37,14.6,257.43,25,266,2.73,129.6326,48,112.411,5,12,4,70,1.55,1.63,2.45,1.55,0.92,2.2,2.08,3.9187,4.45,1.59,5.78,12,3,2,0,10,2,868,24.3,1827.15,3413.15,12,3.6,17.6,357,96.8,378,3.89,59.6326,3,6.941,2,1,1,1,1.4,1.28,1.61,1.4,0.78,0.98,0.9,3.2223,3.01,0.912,1,1,1,0,0,0,0,520,4.8,453.65,1038.15,0.543,0.23,3,99.57,71.8,112,1.16,-70,0.39
538,mp-9391,Ta2 Ni4 Te6,285.492704491419,23.7910587076182,7.92350016628944,12,2,11,3.72261652,7.8211035530838,10.4307460924729,109.935553101256,90,90,-6.04553993,-0.570878484999999,0,0,1.7E-06,5.95461801039157E-09,0,0,2.51272360696379,2.90576029833541,2.66054623357015,0.020535727006865,0.60947266694596,1.99654839171953,0.34326621471669,0.126097793161233,1.82999933055978,5.99482539321308,1.03068927813137,0.3786205511503,47.5,113.52245,4.83333333333333,12.1666666666667,5,73.3333333333333,1.39166666666667,1.28666666666667,2.02666666666667,1.39166666666667,0.918333333333333,1.93666666666667,2.1,5.00956666666667,4.89666666666667,1.929,3.76,7.16666666666667,4.5,2,2,8.16666666666667,2,807,7.2,1481.56666666667,2582.21666666667,8.85333333333333,0.27,19.835,273.575,40.9916666666667,372.166666666667,3.925,137.463833333333,45,122.2545,2,11,2,42,0.1,0.21,1.12,0.1,0.41,0.6,0.62,2.9947,1.38,0.818,3.78,5,3,0,4,7,0,132,7.6,2546.5,4435.2,10.36,0.3,14.13,690.45,88.35,585,5.91,159.161,73,180.9479,6,16,6,90,1.45,1.36,2.79,1.45,1.11,2.1,2.38,6.5738,5.49,2.158,5.78,10,6,2,4,10,2,869,13.1,3269.15,5698.15,16.6,0.44,31.6,743,90.7,782,8.1,190.161,28,58.6934,4,5,4,48,1.35,1.15,1.67,1.35,0.7,1.5,1.76,3.5791,4.11,1.34,2,5,3,2,0,3,2,737,5.5,722.65,1262.95,6.24,0.14,17.47,52.55,2.35,197,2.19,31,0.25
551,mp-867206,Li1 Cd2 Pt1,68.8206833219915,17.2051708304979,10.2991729338804,4,7,225,4.59986048294155,4.59986048294155,4.59986048294155,60,60,60,-2.8844147125,-0.427955785833333,0,0,1.1E-06,1.59835669584016E-08,0,0,2.81682776779975,2.81682776779975,2.81682776779975,2.00345626722797E-31,0.711995255419705,2.57190122876098,0.421384947085132,0.087183092500372,1.18941589568829,4.29646150075159,0.703940019897153,0.145642762737342,44.25,106.71075,4.5,8.75,3.25,51,1.475,1.4725,2.185,1.475,0.87,1.66,1.4025,4.695125,4.3175,1.418,3.915,8.75,1.5,1.5,0,7.25,1.5,781,11.3,921.725,1947.9,9.81075,1.0475,8.746,213.765,87.475,237.5,2.4475,31.1684,75,188.139,4,11,3,69,0.2,0.33,1.09,0.2,0.18,1.3,1.01,4.4985,2.59,0.808,4.78,11,2,1,0,10,1,348,17.8,1591.5,3062,20.857,3.47,16.6,410.43,25.2,453,4.68,275.041,78,195.08,6,12,4,70,1.55,1.63,2.7,1.55,0.92,2.28,1.91,7.7208,5.6,1.72,5.78,12,3,2,0,10,2,868,24.3,2045.15,4100.15,21.4,3.6,19.6,510,96.8,565,5.84,205.041,3,6.941,2,1,1,1,1.35,1.3,1.61,1.35,0.74,0.98,0.9,3.2223,3.01,0.912,1,1,1,1,0,0,1,520,6.5,453.65,1038.15,0.543,0.13,3,99.57,71.6,112,1.16,-70,0.39
556,mp-861624,Li1 La1 Hg2,99.9128291293278,24.9782072823319,9.0915133903726,4,7,225,5.20849299991138,5.20849299991138,5.20849299991138,60,60,60,-2.33099606,-0.467923384583333,0,0,2.38E-05,2.38207647680491E-07,0,0,3.18953754466023,3.18953754466023,3.18953754466023,1.00172813361398E-31,0.560488582777626,2.20191943234067,0.21018321854161,0.070061072847203,1.53989763847515,6.0495978654381,0.577461614428183,0.192487204809394,55,136.756625,5,7,3,39,1.6,1.575,2.3775,1.6,0.98,1.52,1.3075,6.058225,3.9825,1.3805,3.22,7,1,1.75,0,5.25,1.75,768,16.55,528.825,1650.65,8.42325,1.017,3.4475,169.5945,28.72,176.5,1.86,1.23315,77,193.649,4,11,3,70,0.5,0.2,1.47,0.5,0.53,1.02,0.59,5.0246,1.9,0.848,3.44,11,0,1,0,10,1,487,25.7,958.9,3097,12.957,3.461,3.905,354.771,76.36,362,3.8,109.6326,80,200.59,6,12,4,71,1.95,1.69,3.08,1.95,1.36,2,1.49,8.2469,4.91,1.76,4.44,12,1,2,0,10,2,1007,31.1,1193.15,3727.15,13.5,3.6,6.2,414,84.7,423,4.47,59.6326,3,6.941,2,1,1,1,1.45,1.49,1.61,1.45,0.83,0.98,0.9,3.2223,3.01,0.912,1,1,1,1,0,0,1,520,5.4,234.25,630.15,0.543,0.139,2.295,59.229,8.34,61,0.67,-50,0.42
570,mp-865790,Yb1 In1 Hg2,93.0012046085517,23.2503011521379,12.3027924443327,4,7,225,5.08551013181602,5.08551013181602,5.08551013181602,60,60,60,-1.67773691,-0.453073725,0,0,1.3E-06,1.39783135656338E-08,0,0,3.11422622617582,3.5959987,3.24561871903696,0.046566463505389,0.870956460627951,2.99996114216294,0.322576466899241,0.07526784227649,1.64596778264988,5.66944458468291,0.609617697277733,0.142244129364804,69.75,172.2595,5.75,10,4,64,1.575,1.495,2.615,1.575,0.9325,1.72,1.4275,6.6821,4.005,1.5665,3.58,7.5,2,2,0.25,7.5,2,793.75,10.375,497.6,1270.65,10.32,0.1645,3.87825,119.7145,33.295,129.25,1.365,-18.245,31,85.772,1,10,2,36,0.25,0.12,1.54,0.25,0.3,0.9,0.53,4.0132,1.81,0.67,2.44,9,2,0,1,10,0,449,15.6,857.9,1723,6.53,0.091,5.365,172.271,73.26,182,1.85,78.95,80,200.59,6,13,5,75,1.75,1.56,3.59,1.75,1.13,2,1.63,8.2469,4.91,1.76,4.44,12,3,2,1,10,2,1007,21,1092.15,2353.15,13.5,0.23,7.66,231.5,81.6,243,2.52,28.95,49,114.818,5,3,3,39,1.5,1.44,2.05,1.5,0.83,1.1,1.1,4.2337,3.1,1.09,2,3,1,2,0,0,2,558,5.4,234.25,630.15,6.97,0.139,2.295,59.229,8.34,61,0.67,-50,0.44
589,mp-32669,Ag4 S2,128.132989564584,21.355498260764,6.42276289434064,6,3,36,4.26464056600518,4.26464056600518,7.589422,90,90,111.828968419158,-3.48480081166667,-0.217613520486111,0.009918613333333,1.3001,0,0,0,0,2.4379362551981,2.74990404996842,2.5313382823673,0.013790689890009,0.437045917607142,1.7169661048852,0.312175655433673,0.093652696630102,1.45316485862452,5.70886194459633,1.03797489901751,0.311392469705254,36.6666666666667,82.6008,4.33333333333333,12.6666666666667,5,72.6666666666667,1.4,1.23333333333333,1.95,1.4,1.00333333333333,2.14666666666667,1.59666666666667,4.51673333333333,5.03333333333333,2.10966666666667,4.29333333333333,9.33333333333333,3.33333333333333,1.33333333333333,1.33333333333333,6.66666666666667,2.66666666666667,820.666666666667,6.23333333333333,952.083333333333,1896.05,7.69,0.393333333333333,8.10583333333333,170.32,286.089666666667,282.333333333333,2.91666666666667,150.711366666667,31,75.8022,2,5,3,23,0.6,0.32,1.275,0.6,0.86,0.65,1.58,1.9936,1.78,0.719,3.44,5,4,1,4,10,5,269,5,849.2,1767.3,8.43,0.475,9.5825,240.78,428.731,5,0.1,74.5481,47,107.8682,5,16,7,88,1.6,1.34,2.375,1.6,1.29,2.58,2.65,5.8458,6.22,2.589,5.44,11,6,2,4,10,6,1000,7.9,1235.15,2485.15,10.5,0.71,11.3,250.58,429,284,2.95,200.4101,16,32.066,3,11,4,65,1,1.02,1.1,1,0.43,1.93,1.07,3.8522,4.44,1.87,2,6,2,1,0,0,1,731,2.9,385.95,717.85,2.07,0.235,1.7175,9.8,0.269,279,2.85,125.862,0.33
628,mp-861896,Li1 Hg2 Pd1,70.7625633611606,17.6906408402901,12.074399107147,4,7,225,4.64272383937711,4.64272383937711,4.64272383937711,60,60,60,-2.24092749,-0.316886138333333,0,0,1.67E-05,2.36000495272704E-07,0,0,2.84307610578229,3.28290151,2.96302848875076,0.038810560239803,0.890301269591638,2.9535391324548,0.423952985519828,0.211976492759914,1.30441273807798,4.32733749616347,0.621148922894278,0.310574461447139,52.25,128.63525,4.75,8.75,3.25,51.25,1.4625,1.4725,2.22,1.4625,0.835,1.795,1.49,5.876025,4.32,1.5055,3.915,8.75,1.5,1.25,0,7.5,1.25,834.5,9.975,687.325,1572.15,9.88575,1.0295,6.2975,155.3445,43.295,165.25,1.715,3.46815,77,193.649,4,11,3,70,0.1,0.35,0.84,0.1,0.12,1.22,1.18,5.0246,1.9,0.848,4.78,11,2,2,0,10,2,487,19.5,1592.9,2783,12.957,3.461,15.305,297.771,76.36,317,3.22,109.6326,80,200.59,6,12,4,71,1.5,1.63,2.45,1.5,0.9,2.2,2.08,8.2469,4.91,1.76,5.78,12,3,2,0,10,2,1007,24.3,1827.15,3413.15,13.5,3.6,17.6,357,84.7,378,3.89,59.6326,3,6.941,2,1,1,1,1.4,1.28,1.61,1.4,0.78,0.98,0.9,3.2223,3.01,0.912,1,1,1,0,0,0,0,520,4.8,234.25,630.15,0.543,0.139,2.295,59.229,8.34,61,0.67,-50,0.41
